,Gridcell,LaunchZone,TrackNumber,X,X after,X before,Y,Y after,Y before,bearing,diffLong,distance m,easting,initial bearing,lat,lat after,lat before,lon,lon after,lon before,northing,speed m/s,x,y
2014-02-21 09:24:00,30.0,1.0,110.0,8419977.339527512,8419988.129135532,,534771.9986144302,534764.799801406,,,,,,,-14.2918016432,-14.29170417791667,,-170.6776000976,-170.6776669819167,,,,,
2014-02-21 09:24:00,24.0,5.0,106.0,8420097.9080713,8420099.833089618,8420093.83182513,534723.2601022421,534710.5082737968,534739.5747255484,281.65758777933155,-4.704917913736047e-06,16.816144518488105,-4.0762461703270665,-78.34241222066845,-14.290712118166669,-14.29069487275,-14.290748769454545,-170.6780535380833,-170.67817179366668,-170.67790222172727,16.314623306272548,0.2802690753081351,-4.559328145858751e-06,9.406723027460815e-07
2014-02-21 09:24:00,19.0,4.0,99.0,8420215.769994082,8420217.850460267,8420212.670433719,534455.0292646168,534456.9521505046,534452.6934886739,39.16872865390764,6.87985520453674e-07,3.8811240254108297,-3.0995603632181883,39.168728653907635,-14.289649804249999,-14.289630969500005,-14.289677858416665,-170.680541992,-170.68052419025,-170.68056360891669,-2.335775942890905,0.06468540042351383,6.666995345626692e-07,8.18365921834152e-07
2014-02-21 09:25:00,19.0,4.0,99.0,8420217.850460267,8420219.116940344,8420215.769994082,534456.9521505046,534456.4053206954,534455.0292646168,22.14407681177721,2.2192879581244846e-07,2.832989531116344,-2.0804661847651005,22.14407681177724,-14.289630969500005,-14.289619525250002,-14.289649804249999,-170.68052419025,-170.68052927641662,-170.680541992,-1.9228858877904715,0.047216492185272387,2.1506242210452666e-07,5.284682382811211e-07
2014-02-21 09:25:00,24.0,5.0,106.0,8420099.833089618,8420106.02397194,8420097.9080713,534710.5082737968,534695.7051845032,534723.2601022421,286.4299061932103,-4.460792496420613e-06,12.896310488832741,-1.925018317997456,-73.57009380678973,-14.29069487275,-14.290639082583333,-14.290712118166669,-170.67817179366668,-170.67830912266666,-170.6780535380833,12.751828445354473,0.21493850814721235,-4.322758058515595e-06,1.274709020337994e-06
2014-02-21 09:25:00,18.0,3.0,103.0,8420239.571550442,8420237.255714457,8420243.406680685,534557.6471688072,534560.6611523855,534555.5952627065,140.62368234428516,8.211381441758666e-07,4.34954510541744,3.8351302426308393,140.62368234428516,-14.289433320416665,-14.289454221749999,-14.289398670166664,-170.67959086083331,-170.67956288666662,-170.6796099344167,-2.0519061007071286,0.07249241842362401,7.957330966991202e-07,-9.695581145441334e-07
2014-02-21 09:25:00,30.0,1.0,110.0,8419988.129135532,8419999.7994404,8419977.339527512,534764.799801406,534753.8444206793,534771.9986144302,321.14874656332296,-2.942794997874557e-06,12.97068040588834,-10.789608020335436,-38.85125343667705,-14.29170417791667,-14.291598796833332,-14.2918016432,-170.6776669819167,-170.67776870733334,-170.6776000976,7.198813024326228,0.21617800676480567,-2.8517211961854913e-06,3.5403359381902533e-06
2014-02-21 09:26:00,18.0,3.0,103.0,8420237.255714457,8420233.378162721,8420239.571550442,534560.6611523855,534561.6158432994,534557.6471688072,147.43368232112914,6.435959794868315e-07,3.800946371147713,2.3158359844237566,147.43368232112914,-14.289454221749999,-14.289489269250007,-14.289433320416665,-170.67956288666662,-170.67955398549998,-170.67959086083331,-3.0139835781883453,0.06334910618579521,6.236837804004799e-07,-9.764914039311898e-07
2014-02-21 09:26:00,42.0,2.0,115.0,8419793.830381587,8419802.175338328,,534849.4217552155,534834.2104510765,,,,,,,-14.293459892000001,-14.29338463141667,,-170.676879883,-170.67702102666667,,,,,
2014-02-21 09:26:00,19.0,4.0,99.0,8420219.116940344,8420217.73374827,8420217.850460267,534456.4053206954,534458.7348649205,534456.9521505046,93.6900233183494,2.8850583439032327e-07,1.379490712479355,-1.2664800770580769,93.69002331834938,-14.289619525250002,-14.28963200258333,-14.289630969500005,-170.68052927641662,-170.68050766008332,-170.68052419025,0.5468298092018813,0.02299151187465592,2.795795825709623e-07,-1.8030715503991598e-08
2014-02-21 09:26:00,30.0,1.0,110.0,8419999.7994404,8420010.414592864,8419988.129135532,534753.8444206793,534743.1618764916,534764.799801406,315.9456944944969,-3.506497366733725e-06,16.0067605275268,-11.670304868370295,-44.05430550550314,-14.291598796833332,-14.291502952583329,-14.29170417791667,-170.67776870733334,-170.67786788941666,-170.6776669819167,10.955380726605654,0.2667793421254467,-3.3979795172245027e-06,3.5120431345347924e-06
2014-02-21 09:26:00,24.0,5.0,106.0,8420106.02397194,8420109.993549172,8420099.833089618,534695.7051845032,534685.4247772313,534710.5082737968,292.09743921478577,-4.0613215374072865e-06,16.045512660769884,-6.190882321447134,-67.90256078521425,-14.290639082583333,-14.290603319916668,-14.29069487275,-170.67830912266666,-170.67840449025005,-170.67817179366668,14.803089293418452,0.2674252110128314,-3.935648925482215e-06,1.5978964083840363e-06
2014-02-21 09:27:00,19.0,4.0,99.0,8420217.73374827,8420216.906573031,8420219.116940344,534458.7348649205,534459.4194469395,534456.4053206954,126.3474787927911,4.882398599673767e-07,2.7092428110374254,1.3831920735538006,126.3474787927911,-14.28963200258333,-14.289639473083337,-14.289619525250002,-170.68050766008332,-170.68050130233328,-170.68052927641662,-2.3295442251255736,0.04515404685062376,4.73133903858381e-07,-3.481553988160524e-07
2014-02-21 09:27:00,42.0,2.0,115.0,8419802.175338328,8419812.747330887,8419793.830381587,534834.2104510765,534816.6707891369,534849.4217552155,300.08749388393636,-5.304125410335823e-06,17.349987798563024,-8.344956740736961,-59.912506116063575,-14.29338463141667,-14.293289264,-14.293459892000001,-170.67702102666667,-170.67718378700002,-170.676879883,15.211304138880225,0.2891664633093837,-5.139934375027821e-06,2.9780170305859777e-06
2014-02-21 09:27:00,30.0,1.0,110.0,8420010.414592864,8420015.735902745,8419999.7994404,534743.1618764916,534734.2548662366,534753.8444206793,309.226406942172,-3.1735976285956262e-06,15.059821119136865,-10.615152463316916,-50.773593057827995,-14.291502952583329,-14.291454950999999,-14.291598796833332,-170.67786788941666,-170.6779505410833,-170.67776870733334,10.682544187642632,0.2509970186522811,-3.075382899651615e-06,2.5105822022974955e-06
2014-02-21 09:27:00,18.0,3.0,103.0,8420233.378162721,8420229.175666386,8420237.255714457,534561.6158432994,534568.7415912035,534560.6611523855,135.10026178032638,1.3093852747833963e-06,3.9933497478745625,3.877551736310125,135.10026178032638,-14.289489269250007,-14.289527177750006,-14.289454221749999,-170.67955398549998,-170.67948786441661,-170.67956288666662,-0.9546909139025956,0.06655582913124271,1.2688740243681657e-06,-1.273322614181449e-06
2014-02-21 09:27:00,24.0,5.0,106.0,8420109.993549172,8420112.338158023,8420106.02397194,534685.4247772313,534668.0105990026,534695.7051845032,282.8422342492668,-4.482987267152062e-06,11.020177724653127,-3.969577232375741,-77.15776575073325,-14.290603319916668,-14.290582338916664,-14.290639082583333,-170.67840449025005,-170.67856597891668,-170.67830912266666,10.280407272046432,0.18366962874421885,-4.344267131797253e-06,9.903614093531576e-07
2014-02-21 09:28:00,43.0,2.0,115.0,8419812.747330887,8419822.196686363,8419802.175338328,534816.6707891369,534791.0380620211,534834.2104510765,294.93785563055746,-6.990797054380733e-06,20.479423029832844,-10.571992559358476,-65.06214436944252,-14.293289264,-14.293204148666668,-14.29338463141667,-170.67718378700002,-170.6774215698333,-170.67702102666667,17.539661939721555,0.3413237171638807,-6.7743970792846175e-06,3.150012384489642e-06
2014-02-21 09:28:00,18.0,3.0,103.0,8420229.175666386,8420228.1988791,8420233.378162721,534568.7415912035,534569.5631291076,534561.6158432994,123.178742265349,1.2871905040519487e-06,8.27268146585881,4.202496334910394,123.178742265349,-14.289527177750006,-14.289535999249999,-14.289489269250007,-170.67948786441661,-170.6794802349167,-170.67955398549998,-7.125747903948651,0.13787802443098016,1.2473658917738001e-06,-8.1559255754593e-07
2014-02-21 09:28:00,30.0,1.0,110.0,8420015.735902745,8420021.151414037,8420010.414592864,534734.2548662366,534720.8221704342,534743.1618764916,295.73125949038035,-3.6174624923488327e-06,10.375508206151096,-5.321309881284833,-64.26874050961965,-14.291454950999999,-14.291406154416668,-14.291502952583329,-170.6779505410833,-170.67807515475002,-170.67786788941666,8.907010255032219,0.17292513676918495,-3.5055120417408897e-06,1.6894451529692043e-06
2014-02-21 09:28:00,24.0,5.0,106.0,8420112.338158023,8420120.885761082,8420109.993549172,534668.0105990026,534652.3878532379,534685.4247772313,288.2752704533197,-5.3485149503105595e-06,17.571305985731964,-2.3446088507771488,-71.72472954668028,-14.290582338916664,-14.290505250166664,-14.290603319916668,-170.67856597891668,-170.6787109375833,-170.67840449025005,17.41417822870426,0.2928550997621994,-5.1830139772856826e-06,1.711636612750089e-06
2014-02-21 09:28:00,19.0,4.0,99.0,8420216.906573031,8420221.568294622,8420217.73374827,534459.4194469395,534457.0944329838,534458.7348649205,336.89051319547144,-2.6630961022531873e-07,1.0737184998447933,0.8271752391010523,-23.109486804528547,-14.289639473083337,-14.289597352416667,-14.28963200258333,-170.68050130233328,-170.68052291850003,-170.68050766008332,-0.6845820189919323,0.017895308330746554,-2.5807014020139237e-07,6.047594861835481e-07
2014-02-21 09:29:00,24.0,5.0,106.0,8420120.885761082,8420120.844900226,8420112.338158023,534652.3878532379,534637.4389879592,534668.0105990026,285.5633928670809,-4.949039628020248e-06,17.808192027588294,-8.547603059560059,-74.43660713291908,-14.290505250166664,-14.290505806666667,-14.290582338916664,-170.6787109375833,-170.67884953799998,-170.67856597891668,15.622745764674619,0.2968032004598049,-4.795899748066794e-06,1.3357368170707762e-06
2014-02-21 09:29:00,31.0,1.0,110.0,8420021.151414037,8420024.294543682,8420015.735902745,534720.8221704342,534704.3691725496,534734.2548662366,285.99661292592367,-4.838077412248569e-06,14.483268935857348,-5.415511291474104,-74.00338707407623,-14.291406154416668,-14.291377941666665,-14.291454950999999,-170.67807515475002,-170.6782277425,-170.6779505410833,13.432695802417586,0.2413878155976225,-4.688352896734503e-06,1.344063621788738e-06
2014-02-21 09:29:00,43.0,2.0,115.0,8419822.196686363,8419831.915465316,8419812.747330887,534791.0380620211,534767.600001922,534816.6707891369,291.3794347414743,-7.945096547344605e-06,27.318986406811927,-9.449355475604532,-68.62056525852569,-14.293204148666668,-14.2931165695,-14.293289264,-170.6774215698333,-170.6776390075,-170.67718378700002,25.632727115764283,0.4553164401135321,-7.699159249849666e-06,3.0140800740541263e-06
2014-02-21 09:29:00,19.0,4.0,99.0,8420221.568294622,8420221.666873446,8420216.906573031,534457.0944329838,534455.7231184817,534459.4194469395,322.26722866672617,-5.992020757390554e-07,5.209351023433673,-4.661721590906382,-37.73277133327383,-14.289597352416667,-14.28959647816667,-14.289639473083337,-170.68052291850003,-170.6805356340833,-170.68050130233328,2.3250139557057987,0.08682251705722788,-5.806631017374108e-07,7.504028144700303e-07
2014-02-21 09:29:00,18.0,3.0,103.0,8420228.1988791,8420227.646822259,8420229.175666386,534569.5631291076,534568.328036926,534568.7415912035,194.966794051726,-6.657994792525133e-08,1.2763377021410507,0.9767872858792545,-165.03320594827403,-14.289535999249999,-14.289541006166663,-14.289527177750006,-170.6794802349167,-170.67949167916666,-170.67948786441661,-0.8215379042085259,0.021272295035684174,-6.452001782807712e-08,-2.4135140166969826e-07
2014-02-21 09:30:00,24.0,5.0,106.0,8420120.844900226,8420125.01586967,8420120.885761082,534637.4389879592,534627.7074143308,534652.3878532379,279.47928036879915,-3.9947415899780885e-06,14.94892112265898,0.04086085595190525,-80.52071963120078,-14.290505806666667,-14.290468215999999,-14.290505250166664,-170.67884953799998,-170.67893981941668,-170.6787109375833,14.948865278740413,0.2491486853776497,-3.8711315379684615e-06,6.463662355071786e-07
2014-02-21 09:30:00,31.0,1.0,110.0,8420024.294543682,8420027.179546794,8420021.151414037,534704.3691725496,534690.2472618673,534720.8221704342,281.1422247956867,-4.9490381730985335e-06,16.750534420104948,-3.143129644915461,-78.85777520431331,-14.291377941666665,-14.291352033500006,-14.291406154416668,-170.6782277425,-170.67835871375,-170.67807515475002,16.452997884713113,0.2791755736684158,-4.795880295098936e-06,9.445852604539341e-07
2014-02-21 09:30:00,18.0,3.0,103.0,8420227.646822259,8420225.622735681,8420228.1988791,534568.328036926,534570.1081630575,534569.5631291076,168.04844168320665,8.87732632389319e-08,1.3528560358115431,0.5520568415522575,168.0484416832067,-14.289541006166663,-14.289559285000005,-14.289535999249999,-170.67949167916666,-170.67947514858338,-170.6794802349167,1.2350921817123892,0.022547600596859053,8.602668280625153e-08,-4.064130072478633e-07
2014-02-21 09:30:00,19.0,4.0,99.0,8420221.666873446,8420223.018402642,8420221.568294622,534455.7231184817,534457.2335405772,534457.0944329838,5.366942288019288,2.218749860313725e-08,1.374853173297384,-0.09857882373034954,5.366942288019267,-14.28959647816667,-14.289584239333331,-14.289597352416667,-170.6805356340833,-170.68052164725,-170.68052291850003,1.371314502088353,0.022914219554956403,2.1501031089968278e-08,2.2886647926823048e-07
2014-02-21 09:30:00,43.0,2.0,115.0,8419831.915465316,8419840.192336548,8419822.196686363,534767.600001922,534744.4342056826,534791.0380620211,291.15534549165505,-7.5456212255503466e-06,25.373161520540663,-9.7187789529562,-68.84465450834496,-14.2931165695,-14.29304202391667,-14.293204148666668,-170.6776390075,-170.67785390208334,-170.6774215698333,23.438060099142604,0.4228860253423443,-7.312051951184532e-06,2.8296038756259186e-06
2014-02-21 09:31:00,31.0,1.0,110.0,8420027.179546794,8420028.763266487,8420024.294543682,534690.2472618673,534676.3978385672,534704.3691725496,279.0534847943924,-4.527372443849811e-06,14.413590956913712,-2.885003112256527,-80.94651520560764,-14.291352033500006,-14.291337887583332,-14.291377941666665,-170.67835871375,-170.6784871418333,-170.6782277425,14.121910682180893,0.2402265159485619,-4.3872641305616265e-06,6.990731813982798e-07
2014-02-21 09:31:00,43.0,2.0,115.0,8419840.192336548,8419848.85918976,8419831.915465316,534744.4342056826,534725.2460884055,534767.600001922,291.8489168731396,-6.857641523295372e-06,24.60001448783093,-8.276871232315898,-68.1510831268604,-14.29304202391667,-14.292963902166665,-14.2931165695,-170.67785390208334,-170.67803192141668,-170.6776390075,23.165796239394695,0.4100002414638489,-6.645370473877598e-06,2.66454200151256e-06
2014-02-21 09:31:00,19.0,4.0,99.0,8420223.018402642,8420223.183879068,8420221.666873446,534457.2335405772,534458.3309050961,534455.7231184817,59.57606134183709,4.2165554777303453e-07,2.0268216681370728,-1.3515291959047318,59.576061341837075,-14.289584239333331,-14.289582729500001,-14.28959647816667,-170.68052164725,-170.680511475,-170.6805356340833,-1.510422095656395,0.03378036113561788,4.0860978810351614e-07,2.399594798974114e-07
2014-02-21 09:31:00,18.0,3.0,103.0,8420225.622735681,8420222.735371443,8420227.646822259,534570.1081630575,534573.2585471675,534568.328036926,134.99067252189286,7.989550078576105e-07,2.6955102520536656,2.0240865778177977,134.99067252189286,-14.289559285000005,-14.289585352166666,-14.289541006166663,-170.67947514858338,-170.6794459024167,-170.67949167916666,-1.780126131605357,0.044925170867561086,7.742358291808613e-07,-7.739837864506606e-07
2014-02-21 09:31:00,24.0,5.0,106.0,8420125.01586967,8420132.25291756,8420120.844900226,534627.7074143308,534619.0773008397,534637.4389879592,301.9352289427436,-2.973862149088963e-06,10.587752895788844,-4.170969443395734,-58.0647710572564,-14.290468215999999,-14.290402889166666,-14.290505806666667,-170.67893981941668,-170.67901992775,-170.67884953799998,9.731573628378099,0.1764625482631474,-2.8818422015608707e-06,1.7962481752564763e-06
2014-02-21 09:32:00,38.0,2.0,115.0,8419848.85918976,8419853.029582439,8419840.192336548,534725.2460884055,534709.6174678678,534744.4342056826,290.2770796919744,-5.6370280568291924e-06,21.054647687277125,-8.666853211820126,-69.72292030802568,-14.292963902166665,-14.292926390999998,-14.29304202391667,-170.67803192141668,-170.67817688,-170.67785390208334,19.18811727711,0.3509107947879521,-5.462540719024198e-06,2.0181713184797e-06
2014-02-21 09:32:00,19.0,4.0,99.0,8420223.183879068,8420223.514122548,8420223.018402642,534458.3309050961,534461.0743141379,534457.2335405772,82.52025354125578,6.214055735205276e-07,1.1097708478887351,-0.16547642648220062,82.52025354125577,-14.289582729500001,-14.289579709416664,-14.289584239333331,-170.680511475,-170.68048604333327,-170.68052164725,-1.0973645187914371,0.018496180798145585,6.02179680719235e-07,7.906191448747713e-08
2014-02-21 09:32:00,18.0,3.0,103.0,8420222.735371443,8420223.010023925,8420225.622735681,534573.2585471675,534578.0590163395,534570.1081630575,108.21888586975928,1.2871948678249873e-06,4.273381832533049,2.887364238500595,108.21888586975928,-14.289585352166666,-14.289582808916668,-14.289559285000005,-170.6794459024167,-170.67940139774998,-170.67947514858338,-3.1503841100493446,0.07122303054221749,1.2473698609728642e-06,-4.1056999694477625e-07
2014-02-21 09:32:00,25.0,5.0,106.0,8420132.25291756,8420145.12144435,8420125.01586967,534619.0773008397,534612.3749667563,534627.7074143308,322.7660047167345,-2.485612108638004e-06,11.262935720058055,-7.237047890201211,-37.233995283265465,-14.290402889166666,-14.290286620416666,-14.290468215999999,-170.67901992775,-170.67908223450002,-170.67893981941668,8.630113491090015,0.18771559533430093,-2.408701282991603e-06,3.1694400973725223e-06
2014-02-21 09:32:00,31.0,1.0,110.0,8420028.763266487,8420037.715407819,8420027.179546794,534676.3978385672,534660.6385532189,534690.2472618673,289.6220789083559,-4.793693689480427e-06,13.93968054915365,-1.5837196931242945,-70.37792109164411,-14.291337887583332,-14.291257142916665,-14.291352033500006,-170.6784871418333,-170.6786333721667,-170.67835871375,13.849423300125634,0.23232800915256085,-4.645345216797432e-06,1.6561503599077376e-06
2014-02-21 09:33:00,38.0,2.0,115.0,8419853.029582439,8419862.165352246,8419848.85918976,534709.6174678678,534694.5443074997,534725.2460884055,293.4842650272769,-4.9712358516892e-06,16.175473872773694,-4.170392679050565,-66.51573497272314,-14.292926390999998,-14.292843977666669,-14.292963902166665,-170.67817688,-170.67831675224997,-170.67803192141668,15.628620537696404,0.26959123121289497,-4.817359066006823e-06,2.0930744225877707e-06
2014-02-21 09:33:00,18.0,3.0,103.0,8420223.010023925,8420219.619218389,8420222.735371443,534578.0590163395,534582.9915882318,534573.2585471675,107.7788206594782,1.57570215812913e-06,4.808319691666711,-0.2746524829417467,107.77882065947814,-14.289582808916668,-14.289613405750003,-14.289585352166666,-170.67940139774998,-170.67935562133326,-170.6794459024167,-4.800469171954318,0.08013866152777853,1.5269507078634222e-06,-4.896276930843603e-07
2014-02-21 09:33:00,22.0,5.0,106.0,8420145.12144435,8420152.258183924,8420132.25291756,534612.3749667563,534606.3504315407,534619.0773008397,327.6209314872529,-2.063950741674164e-06,14.50931645246352,-12.868526790291073,-32.37906851274706,-14.290286620416666,-14.290222167916667,-14.290402889166666,-170.67908223450002,-170.67913818341663,-170.67901992775,6.702334083383902,0.241821940874392,-2.000087707451548e-06,3.1541803312828964e-06
2014-02-21 09:33:00,19.0,4.0,99.0,8420223.514122548,8420224.594322897,8420223.183879068,534461.0743141379,534461.7615396107,534458.3309050961,67.44424211578735,5.548328982196388e-07,2.763214419159648,-0.33024347946047783,67.44424211578738,-14.289579709416664,-14.289569934083335,-14.289582729500001,-170.68048604333327,-170.6804796854166,-170.680511475,-2.7434090417809784,0.0460535736526608,5.376667449704152e-07,2.233221131908714e-07
2014-02-21 09:33:00,31.0,1.0,110.0,8420037.715407819,8420037.19669874,8420028.763266487,534660.6385532189,534648.0205160124,534676.3978385672,286.5705594386236,-4.593956755548102e-06,18.124456105119187,-8.952141331508756,-73.42944056137637,-14.291257142916665,-14.291261990833334,-14.291337887583332,-170.6786333721667,-170.6787503561667,-170.6784871418333,15.759285348234696,0.3020742684186531,-4.451789363895336e-06,1.3246456548043908e-06
2014-02-21 09:34:00,18.0,3.0,103.0,8420219.619218389,8420218.18713425,8420223.010023925,534582.9915882318,534588.8868808731,534578.0590163395,114.06406193048059,1.7532486836148888e-06,5.985635109278537,3.3908055368810888,114.06406193048059,-14.289613405750003,-14.289626280500002,-14.289582808916668,-170.67935562133326,-170.679300944,-170.67940139774998,-4.932571892277338,0.0997605851546423,1.6990039338798831e-06,-7.587226278360505e-07
2014-02-21 09:34:00,19.0,4.0,99.0,8420224.594322897,8420223.744644446,8420223.514122548,534461.7615396107,534466.0118957284,534461.0743141379,87.2307066897896,7.989506435885197e-07,1.2802779566820508,-1.0802003499120474,87.23070668978961,-14.289569934083335,-14.289577563666668,-14.289579709416664,-170.6804796854166,-170.6804402668334,-170.68048604333327,-0.687225472764112,0.021337965944700846,7.742316267458559e-07,3.745032600699361e-08
2014-02-21 09:34:00,31.0,1.0,110.0,8420037.19669874,8420041.748645665,8420037.715407819,534648.0205160124,534636.0952281973,534660.6385532189,279.31029138707333,-3.972545365813084e-06,12.628694392212877,0.5187090784311295,-80.68970861292668,-14.291261990833334,-14.291220982999995,-14.291257142916665,-170.6787503561667,-170.67886098225006,-170.6786333721667,12.618037206470033,0.21047823987021466,-3.8496092524314935e-06,6.311077155596312e-07
2014-02-21 09:34:00,18.0,5.0,106.0,8420152.258183924,8420155.266580962,8420145.12144435,534606.3504315407,534611.0175197825,534612.3749667563,352.34756803122986,-2.2193315859338213e-07,9.339597224513266,-7.1367395743727675,-7.652431968770076,-14.290222167916667,-14.29019490875,-14.290286620416666,-170.67913818341663,-170.67909495033334,-170.67908223450002,6.024535215576179,0.15565995374188776,-2.150660997900033e-07,1.6006705398641241e-06
2014-02-21 09:34:00,38.0,2.0,115.0,8419862.165352246,8419866.36514322,8419853.029582439,534694.5443074997,534676.7214357922,534709.6174678678,292.1132236861945,-5.326320180075165e-06,17.625619235827536,-9.135769806802275,-67.8867763138055,-14.292843977666669,-14.292806227999996,-14.292926390999998,-170.67831675224997,-170.67848205566662,-170.67817688,15.073160368134268,0.2937603205971256,-5.1614531839396235e-06,2.0972365955274075e-06
2014-02-21 09:35:00,38.0,2.0,115.0,8419866.36514322,8419874.617962798,8419862.165352246,534676.7214357922,534664.5270598485,534694.5443074997,292.5794952895865,-4.860266364781316e-06,18.311007622089626,-4.1997909750789395,-67.42050471041355,-14.292806227999996,-14.29273176175,-14.292843977666669,-170.67848205566662,-170.67859522499995,-170.67831675224997,17.822871707496237,0.30518346036816035,-4.7098268150297586e-06,1.9585343933314903e-06
2014-02-21 09:35:00,19.0,4.0,99.0,8420223.744644446,8420232.422860561,8420224.594322897,534466.0118957284,534463.9666706525,534461.7615396107,15.558865607947778,3.5509159853006555e-07,4.334452744919815,0.8496784511953592,15.558865607947798,-14.289577563666668,-14.28949912383333,-14.289569934083335,-170.6804402668334,-170.68045934016666,-170.6804796854166,-4.2503561177290985,0.0722408790819969,3.441054138257384e-07,1.2358719916338856e-06
2014-02-21 09:35:00,31.0,1.0,110.0,8420041.748645665,8420044.040750002,8420037.19669874,534636.0952281973,534624.8525178138,534648.0205160124,286.47640125969644,-3.7506165690085296e-06,12.764509794050749,-4.551946924999356,-73.52359874030354,-14.291220982999995,-14.291200399249995,-14.291261990833334,-170.67886098225006,-170.67896525066666,-170.6787503561667,11.925287815160116,0.2127418299008458,-3.634548693125991e-06,1.0749742383187044e-06
2014-02-21 09:35:00,18.0,5.0,106.0,8420155.266580962,8420153.884630114,8420152.258183924,534611.0175197825,534606.0783400018,534606.3504315407,350.48274146290214,-4.4393905235933325e-08,5.552671914572317,-3.008397037163377,-9.517258537097831,-14.29019490875,-14.290207465583329,-14.290222167916667,-170.67909495033334,-170.67914072700003,-170.67913818341663,-4.667088241898455,0.0925445319095386,-4.3020266016477335e-08,2.566041242269001e-07
