,Gridcell,LaunchZone,X,X after,X before,Y,Y after,Y before,bearing,diffLong,distance m,easting,initial bearing,lat,lat after,lat before,lon,lon after,lon before,northing,speed m/s,x,y
2014-02-16 17:47:00,26.0,5.0,8420109.005325023,8420114.561053792,8420107.069726327,534516.4605154067,534522.3654034181,534517.8293175885,30.95670279292449,7.32363424527063e-07,2.3706880273816795,-1.9355986956506968,30.95670279292448,-14.290614366583336,-14.290564060083337,-14.290631850499995,-170.6799710590833,-170.67991638191668,-170.67995834324998,1.3688021816778928,0.03951146712302799,7.097014608027544e-07,1.1831659078864742e-06
2014-02-16 17:48:00,32.0,2.0,8419960.945640922,8419961.931806693,8419959.890883557,534546.8395605368,534545.6066048089,534546.838104862,328.9738924332003,-1.9973984377575399e-07,1.0547583704476386,-1.0547573659569025,-31.026107566799663,-14.2919526895,-14.291943788333334,-14.291962226250002,-170.6796875,-170.67969894425002,-170.6796875,-0.0014556747628375886,0.01757930617412731,-1.9355798583766467e-07,3.2180234824097376e-07
2014-02-16 17:48:00,26.0,0.0,8420104.521105591,8420107.672802627,8420101.32319455,534517.5515093625,534520.2987249778,534516.4499235171,30.98329469277752,6.214012097474889e-07,3.3823255905016394,-3.1979110408574343,30.983294692777534,-14.290654897666668,-14.290626366916669,-14.290683825750005,-170.6799608864167,-170.67993545541663,-170.6799710590833,-1.101585845462978,0.056372093175027324,6.021726500441968e-07,1.0028457799182709e-06
2014-02-16 17:48:00,26.0,5.0,8420114.561053792,8420117.777495516,8420109.005325023,534522.3654034181,534522.7812712371,534516.4605154067,35.52438878697376,1.0208750771160869e-06,8.107639889701261,-5.555728768929839,35.524388786973745,-14.290564060083337,-14.290534973,-14.290614366583336,-170.67991638191668,-170.67991256725,-170.6799710590833,-5.904888011398723,0.135127331495021,9.89285651019112e-07,1.3856793094901845e-06
2014-02-16 17:48:00,18.0,0.0,8420219.477464931,8420219.742289228,8420218.408155179,534602.8775513095,534602.055030987,534600.6817099751,45.56935165939558,2.2193315809732967e-07,2.4423641236636167,-1.0693097524344921,45.569351659395586,-14.289614439000001,-14.28961205483333,-14.28962413475,-170.67917124416667,-170.6791788736667,-170.67919158950002,-2.195841334410943,0.04070606872772695,2.1506665656452125e-07,2.1083431331336838e-07
2014-02-16 17:49:00,18.0,0.0,8420219.742289228,8420217.77152462,8420219.477464931,534602.055030987,534603.4237843058,534602.8775513095,162.27113657903317,8.877326423103672e-08,0.864101608250207,-0.2648242972791195,162.27113657903317,-14.28961205483333,-14.289629856666664,-14.289614439000001,-170.6791788736667,-170.67916615783332,-170.67917124416667,0.8225203225156292,0.014401693470836785,8.602665677935665e-08,-2.6908904723899063e-07
2014-02-16 17:49:00,32.0,2.0,8419961.931806693,8419964.54570578,8419960.945640922,534545.6066048089,534543.1416233021,534546.8395605368,314.3332594393136,-5.992122567186897e-07,1.5788295510490242,-0.9861657693982124,-45.66674056068638,-14.291943788333334,-14.291920185166669,-14.2919526895,-170.67969894425002,-170.67972183233334,-170.6796875,1.2329557277262209,0.026313825850817072,-5.806669689875893e-07,5.673075948453563e-07
2014-02-16 17:49:00,26.0,0.0,8420107.672802627,8420111.741457222,8420104.521105591,534520.2987249778,534520.9900438787,534517.5515093625,25.24637812374413,5.548168985452516e-07,4.180955374381009,-3.1516970358788967,25.24637812374413,-14.290626366916669,-14.290589570999998,-14.290654897666668,-170.67993545541663,-170.67992909774998,-170.6799608864167,-2.7472156152362004,0.06968258957301683,5.376488032186769e-07,1.1401653858822414e-06
2014-02-16 17:49:00,26.0,5.0,8420117.777495516,8420121.266121427,8420114.561053792,534522.7812712371,534529.780489036,534522.3654034181,47.61969869123378,1.1984216045860554e-06,3.2432149804856385,-3.216441724449397,47.61969869123378,-14.290534973,-14.290503342833333,-14.290564060083337,-170.67991256725,-170.67984771741664,-170.67991638191668,-0.4158678189851344,0.05405358300809397,1.1613384346224304e-06,1.0597157535097157e-06
2014-02-16 17:50:00,32.0,2.0,8419964.54570578,8419972.287594868,8419961.931806693,534543.1416233021,534538.0779542412,534545.6066048089,324.0757137275417,-1.2206149189076307e-06,3.5928543345513044,-2.6138990875333548,-35.92428627245822,-14.291920185166669,-14.291850249000001,-14.291943788333334,-170.67972183233334,-170.6797688803333,-170.67969894425002,2.46498150692787,0.05988090557585508,-1.1828379304764352e-06,1.632569168602549e-06
2014-02-16 17:50:00,18.0,0.0,8420217.77152462,8420215.122810664,8420219.742289228,534603.4237843058,534605.6144327365,534602.055030987,142.48058651445376,5.770174869793473e-07,2.3994580204706315,1.970764609053731,142.48058651445368,-14.289629856666664,-14.289653778000002,-14.28961205483333,-170.67916615783332,-170.679145813,-170.6791788736667,-1.3687533187912777,0.03999096700784386,5.591647492001835e-07,-7.282066725178281e-07
2014-02-16 17:50:00,26.0,0.0,8420111.741457222,8420112.922290904,8420107.672802627,534520.9900438787,534518.7973990588,534520.2987249778,344.0564746841028,-2.441177483451953e-07,4.126968867789135,-4.068654594942927,-15.94352531589714,-14.290589570999998,-14.290578921666668,-14.290626366916669,-170.67992909774998,-170.6799494423333,-170.67993545541663,-0.6913189009064808,0.06878281446315225,-2.3656384980391601e-07,8.280758198031534e-07
2014-02-16 17:50:00,25.0,5.0,8420121.266121427,8420117.869711287,8420117.777495516,534529.780489036,534532.3815644912,534522.7812712371,89.36666683663498,1.5535102952569015e-06,7.82045782149345,-3.4886259101331234,89.366666836635,-14.290503342833333,-14.2905340195,-14.290534973,-170.67984771741664,-170.67982355766662,-170.67991256725,-6.999217798933388,0.1303409636915575,1.5054392890696106e-06,1.6641425765184792e-08
2014-02-16 17:51:00,26.0,0.0,8420112.922290904,8420113.961636368,8420111.741457222,534518.7973990588,534523.5989010914,534520.9900438787,49.34409759865935,4.216730018730837e-07,2.4903934411148843,-1.1808336824178696,49.344097598659324,-14.290578921666668,-14.290569464416668,-14.290589570999998,-170.6799494423333,-170.67990493766663,-170.67992909774998,2.1926448198501016,0.04150655735191473,4.0862490970730145e-07,3.5092605921160924e-07
2014-02-16 17:51:00,32.0,2.0,8419972.287594868,8419978.35756071,8419964.54570578,534538.0779542412,534534.3834306364,534543.1416233021,327.7053387036138,-1.4203533092498278e-06,9.250815693851196,-7.741889087483287,-32.29466129638623,-14.291850249000001,-14.29179541266667,-14.291920185166669,-170.6797688803333,-170.67980321258338,-170.67972183233334,5.063669060938992,0.15418026156418654,-1.3763949239404206e-06,2.177690699600721e-06
2014-02-16 17:51:00,18.0,0.0,8420215.122810664,8420214.094223358,8420217.77152462,534605.6144327365,534605.7501497528,534603.4237843058,147.76551193065598,3.7727618778582633e-07,3.4372410690022366,2.6487139556556936,147.76551193065598,-14.289653778000002,-14.289663076416664,-14.289629856666664,-170.679145813,-170.67914454150002,-170.67916615783332,-2.190648430841976,0.057287351150037275,3.656033672509881e-07,-5.797940311746963e-07
2014-02-16 17:51:00,25.0,5.0,8420117.869711287,8420116.82873741,8420121.266121427,534532.3815644912,534535.1230265844,534529.780489036,129.81086315441522,8.655262292288897e-07,4.277989639750955,3.3964101392775774,129.81086315441522,-14.2905340195,-14.290543397416668,-14.290503342833333,-170.67982355766662,-170.67979812641667,-170.67984771741664,-2.6010754551971336,0.07129982732918258,8.387438054681898e-07,-6.990844493570678e-07
2014-02-16 17:52:00,25.0,5.0,8420116.82873741,8420116.09315186,8420117.869711287,534535.1230265844,534539.5106756188,534532.3815644912,103.99855566511404,1.1540378818179136e-06,2.9324462522165105,1.0409738775342705,103.99855566511404,-14.290543397416668,-14.290549993583332,-14.2905340195,-170.67979812641667,-170.67975743616662,-170.67982355766662,-2.741462093195877,0.048874104203608514,1.1183278606450006e-06,-2.788005084575218e-07
2014-02-16 17:52:00,26.0,0.0,8420113.961636368,8420117.141693808,8420112.922290904,534523.5989010914,534531.2834100142,534518.7973990588,71.13901813543526,2.0195597467777118e-06,4.9127040171886485,-1.0393454637378454,71.13901813543525,-14.290569464416668,-14.290540615666671,-14.290578921666668,-170.67990493766663,-170.67983373008337,-170.6799494423333,-4.801502032438293,0.08187840028647747,1.9570674938864255e-06,6.685653354265852e-07
2014-02-16 17:52:00,32.0,2.0,8419978.35756071,8419983.95478094,8419972.287594868,534534.3834306364,534529.3168336378,534538.0779542412,323.1908884867679,-1.420347490555075e-06,7.105912325697108,-6.069965841248632,-36.80911151323209,-14.29179541266667,-14.291744867833335,-14.291850249000001,-170.67980321258338,-170.67985026024996,-170.6797688803333,3.694523604819551,0.11843187209495178,-1.3763895946416228e-06,1.8392480866658008e-06
2014-02-16 17:52:00,18.0,0.0,8420214.094223358,8420212.19718421,8420215.122810664,534605.7501497528,534604.6503820356,534605.6144327365,198.0520862317944,-1.5534884788719713e-07,1.0375022671671144,1.028587305918336,-161.94791376820564,-14.289663076416664,-14.2896802425,-14.289653778000002,-170.67914454150002,-170.67915471383333,-170.679145813,-0.13571701617911458,0.017291704452785238,-1.505423861635649e-07,-4.6189266272866897e-07
2014-02-16 17:53:00,32.0,2.0,8419983.95478094,8419990.457670163,8419978.35756071,534529.3168336378,534523.9771546539,534534.3834306364,319.40361944596384,-1.6866658258462087e-06,7.549786716193693,-5.597220230847597,-40.59638055403612,-14.291744867833335,-14.291686137666664,-14.29179541266667,-170.67985026024996,-170.67989985141662,-170.67980321258338,5.0665969987167045,0.12582977860322822,-1.6344661527989486e-06,1.9072081998972041e-06
2014-02-16 17:53:00,18.0,0.0,8420212.19718421,8420213.6446285,8420214.094223358,534604.6503820356,534606.7095351262,534605.7501497528,115.16876303559359,1.5534884788719713e-07,2.1927714329965804,1.897039147093892,115.16876303559359,-14.2896802425,-14.289667129500005,-14.289663076416664,-170.67915471383333,-170.6791356406667,-170.67914454150002,1.0997677171835676,0.03654619054994301,1.505423949391381e-07,-7.073965199722032e-08
2014-02-16 17:53:00,25.0,5.0,8420116.09315186,8420117.370776525,8420116.82873741,534539.5106756188,534543.6267720679,534535.1230265844,86.25027644228113,1.3759652227086478e-06,4.4488818988665875,0.7355855498462915,86.25027644228113,-14.290549993583332,-14.29053839041667,-14.290543397416668,-170.67975743616662,-170.67971928941662,-170.67979812641667,-4.387649034382775,0.07414803164777646,1.3333880520340269e-06,8.738840920341495e-08
2014-02-16 17:53:00,25.0,0.0,8420117.141693808,8420117.998158839,8420113.961636368,534531.2834100142,534534.8503634031,534523.5989010914,70.06970940201063,1.8198242672710488e-06,8.31651626035152,-3.1800574399530888,70.0697094020106,-14.290540615666671,-14.290532827333331,-14.290569464416668,-170.67983373008337,-170.67980066941666,-170.67990493766663,-7.68450892297551,0.13860860433919198,1.763512590831501e-06,6.394373364415618e-07
2014-02-16 17:54:00,18.0,0.0,8420213.6446285,8420214.286260767,8420212.19718421,534606.7095351262,534606.7104040566,534604.6503820356,44.33889079140204,3.328866473150363e-07,2.5169835960682274,-1.4474442899227142,44.33889079140204,-14.289667129500005,-14.289661328083332,-14.2896802425,-170.6791356406667,-170.67913564083338,-170.67915471383333,-2.0591530905803666,0.041949726601137126,3.2258722934896533e-07,3.301188336579664e-07
2014-02-16 17:54:00,33.0,2.0,8419990.457670163,8420001.253180187,8419983.95478094,534523.9771546539,534516.3119373027,534529.3168336378,323.1588155243977,-2.1083388287113967e-06,8.414258131463557,-6.502889223396777,-36.8411844756023,-14.291686137666664,-14.291588624166666,-14.291744867833335,-170.67989985141662,-170.67997105916663,-170.67985026024996,5.339678983902559,0.14023763552439264,-2.043089920587155e-06,2.7269658870454627e-06
2014-02-16 17:54:00,25.0,0.0,8420117.998158839,8420115.651775124,8420117.141693808,534534.8503634031,534540.8815109463,534531.2834100142,98.79908201135693,1.5535088403351876e-06,3.668335975164573,-0.8564650304615498,98.79908201135693,-14.290532827333331,-14.290553967250005,-14.290540615666671,-170.67980066941666,-170.67974472058341,-170.67983373008337,-3.5669533888576552,0.061138932919409535,1.5054377456627961e-06,-2.3302937818270306e-07
2014-02-16 17:54:00,25.0,5.0,8420117.370776525,8420118.225079847,8420116.09315186,534543.6267720679,534542.3936624285,534539.5106756188,53.2654387054323,4.660523603721346e-07,4.309823054644356,-1.2776246648281813,53.26543870543232,-14.29053839041667,-14.290530681500002,-14.290549993583332,-170.67971928941662,-170.67973073333334,-170.67975743616662,-4.11609644908458,0.0718303842440726,4.516310877514204e-07,3.370594136020699e-07
2014-02-17 12:53:00,19.0,4.0,8420206.62961069,8420206.583011394,,534454.3995211795,534449.9422040597,,,,,,,-14.289732456124995,-14.289732932916666,,-170.680547714125,-170.6805890401667,,,,,
2014-02-17 12:54:00,19.0,4.0,8420206.583011394,8420203.20542308,8420206.62961069,534449.9422040597,534445.2746004821,534454.3995211795,249.23265171736648,-1.4758380529517964e-06,4.4575607007506175,0.04659929499030113,-110.76734828263348,-14.289732932916666,-14.289763529916662,-14.289732456124995,-170.6805890401667,-170.68063227341668,-170.680547714125,4.457317119813523,0.07429267834584359,-1.4301753945596997e-06,-5.423402361370844e-07
2014-02-17 12:55:00,19.0,4.0,8420203.20542308,8420202.295811934,8420206.583011394,534445.2746004821,534441.981842407,534449.9422040597,241.4642142495292,-1.2871963227467018e-06,5.7614777604303775,3.377588314935565,-118.53578575047077,-14.289763529916662,-14.289771795250001,-14.289732932916666,-170.68063227341668,-170.68066279108336,-170.6805890401667,4.6676035777200005,0.09602462934050628,-1.2473702229298928e-06,-6.782758698031799e-07
2014-02-17 12:56:00,19.0,4.0,8420202.295811934,8420200.069849959,8420203.20542308,534441.981842407,534437.178686287,534445.2746004821,248.62723727708473,-1.3093881836347202e-06,3.4160866756044643,0.9096111450344324,-111.37276272291528,-14.289771795250001,-14.289791981333332,-14.289763529916662,-170.68066279108336,-170.68070729583334,-170.68063227341668,3.29275807493832,0.05693477792674107,-1.2688753495432235e-06,-4.965711027649089e-07
2014-02-17 12:57:00,24.0,5.0,8420083.076733708,8420084.681522962,,534723.2520022624,534715.5616329272,,,,,,,-14.29084621781818,-14.290831804333337,,-170.67805342245455,-170.67812474574998,,,,,
2014-02-17 12:57:00,19.0,4.0,8420200.069849959,8420198.122132085,8420202.295811934,534437.178686287,534434.5702480301,534441.981842407,240.38102050108208,-1.198420149664341e-06,5.2938847201873145,2.2259619757533082,-119.61897949891787,-14.289791981333332,-14.289809624333337,-14.289771795250001,-170.68070729583334,-170.68073145550002,-170.68066279108336,4.803156120004132,0.08823141200312191,-1.1613406062801213e-06,-6.602422290280519e-07
2014-02-17 12:58:00,30.0,1.0,8419978.7989905,8419979.744852537,,534780.5584496014,534776.7197176061,,,,,,,-14.29178833975,-14.291779835833333,,-170.67752075200002,-170.67755635583333,,,,,
2014-02-17 12:58:00,19.0,4.0,8420198.122132085,8420196.868622476,8420200.069849959,534434.5702480301,534432.0999304905,534437.178686287,237.53375479392483,-8.211352338363854e-07,3.2553886180173044,1.9477178733795881,-122.46624520607521,-14.289809624333337,-14.289820988833338,-14.289791981333332,-170.68073145550002,-170.68075434341662,-170.68070729583334,2.6084382568951696,0.05425647696695508,-7.957289790156566e-07,-5.062764634744532e-07
2014-02-17 12:58:00,24.0,5.0,8420084.681522962,8420084.881135095,8420083.076733708,534715.5616329272,534704.7274675856,534723.2520022624,275.51842641720157,-2.998070659454717e-06,7.856025016883668,-1.6047892551869154,-84.48157358279839,-14.290831804333337,-14.290830135333335,-14.29084621781818,-170.67812474574998,-170.67822519925002,-170.67805342245455,7.690369335236027,0.13093375028139442,-2.905296111775687e-06,2.806912374753168e-07
2014-02-17 12:59:00,19.0,4.0,8420196.868622476,8420195.209998304,8420198.122132085,534432.0999304905,534430.177583459,534434.5702480301,236.21178412946915,-7.101759269160306e-07,2.7701543434604816,1.253509609028697,-123.78821587053085,-14.289820988833338,-14.289836009416664,-14.289809624333337,-170.68075434341662,-170.68077214558338,-170.68073145550002,2.470317539642565,0.046169239057674685,-6.882027517827933e-07,-4.6050663779495537e-07
2014-02-17 12:59:00,24.0,5.0,8420084.881135095,8420090.292619566,8420084.681522962,534704.7274675856,534694.1747830688,534715.5616329272,284.70998852131413,-3.462107825766883e-06,10.836004044489838,-0.19961213320493693,-75.29001147868586,-14.290830135333335,-14.290781338916668,-14.290831804333337,-170.67822519925002,-170.67832310991662,-170.67812474574998,10.834165341570044,0.18060006740816395,-3.354974491710965e-06,8.807862456605697e-07
2014-02-17 12:59:00,30.0,1.0,8419979.744852537,8419986.73160619,8419978.7989905,534776.7197176061,534771.1064994967,534780.5584496014,310.10369084120566,-1.5313169789511162e-06,3.953545032869073,-0.9458620380610228,-49.89630915879435,-14.291779835833333,-14.291716734666664,-14.29178833975,-170.67755635583333,-170.67760848999995,-170.67752075200002,3.838731995318085,0.06589241721448455,-1.483924908219953e-06,1.2497441848613457e-06
2014-02-17 13:00:00,24.0,5.0,8420090.292619566,8420091.93200784,8420084.881135095,534694.1747830688,534684.5768705753,534704.7274675856,289.31853723817886,-3.2623781649549723e-06,11.859313415445412,-5.411484470590949,-70.6814627618211,-14.290781338916668,-14.290766636416665,-14.290830135333335,-170.67832310991662,-170.67841211975002,-170.67822519925002,10.552684516762383,0.19765522359075685,-3.1614255800198663e-06,1.1082638944059921e-06
2014-02-17 13:00:00,30.0,1.0,8419986.73160619,8419991.849436732,8419979.744852537,534771.1064994967,534763.15921061,534776.7197176061,311.8532031604392,-2.197109183595057e-06,8.962306853436534,-6.986753651872277,-48.146796839560785,-14.291716734666664,-14.291670560916664,-14.291779835833333,-170.67760848999995,-170.67768224091662,-170.67755635583333,5.613218109356239,0.14937178089060887,-2.129112233296649e-06,1.9072065083058918e-06
2014-02-17 13:00:00,19.0,4.0,8420195.209998304,8420192.567721637,8420196.868622476,534430.177583459,534427.7052937852,534432.0999304905,225.35809615928463,-7.101861083917172e-07,2.5389864620135545,1.6586241722106934,-134.64190384071534,-14.289836009416664,-14.289859930666669,-14.289820988833338,-170.68077214558338,-170.6807950340833,-170.68075434341662,1.922347031533718,0.042316441033559235,-6.882125450530966e-07,-6.796632686933979e-07
2014-02-17 13:00:00,42.0,2.0,8419818.715756565,8419822.06421094,,534854.3936441139,534848.3639462434,,,,,,,-14.293234825,-14.293204625416665,,-170.676834106,-170.67689005525003,,,,,
2014-02-17 13:01:00,42.0,2.0,8419822.06421094,8419827.32460398,8419818.715756565,534848.3639462434,534839.0454858115,534854.3936441139,299.36268518234857,-2.4856251984689624e-06,6.897057568963707,-3.348454374819993,-60.63731481765141,-14.293204625416665,-14.293157180166668,-14.293234825,-170.67689005525003,-170.6769765218333,-170.676834106,6.029697870486416,0.11495095948272847,-2.4086832260422126e-06,1.3551572497216835e-06
2014-02-17 13:01:00,19.0,4.0,8420192.567721637,8420190.461620381,8420195.209998304,534427.7052937852,534425.23382281,534430.177583459,225.89543685840957,-7.989462813036385e-07,3.618541448735737,2.6422766670584683,-134.10456314159038,-14.289859930666669,-14.289879004000001,-14.289836009416664,-170.6807950340833,-170.6808179218333,-170.68077214558338,2.47228967375122,0.0603090241455956,-7.742263619323729e-07,-7.50397116083823e-07
2014-02-17 13:01:00,30.0,1.0,8419991.849436732,8419991.333116837,8419986.73160619,534763.15921061,534755.2041137953,534771.1064994967,286.1550763895878,-2.5743897356499745e-06,9.452597003827997,-5.117830542847513,-73.8449236104121,-14.291670560916664,-14.291675329166667,-14.291716734666664,-170.67768224091662,-170.67775599166666,-170.67760848999995,7.947288886876778,0.15754328339713325,-2.4947165139396493e-06,7.226615106603607e-07
2014-02-17 13:01:00,24.0,5.0,8420091.93200784,8420090.375947593,8420090.292619566,534684.5768705753,534672.0945331954,534694.1747830688,270.1376877776512,-3.5730744058076514e-06,9.736915227490758,-1.6393882744014263,-89.8623122223488,-14.290766636416665,-14.290780862083333,-14.290781338916668,-170.67841211975002,-170.67852783199996,-170.67832310991662,9.597912493511103,0.1622819204581793,-3.462507269318108e-06,8.320784755655453e-09
2014-02-17 13:02:00,42.0,2.0,8419827.32460398,8419832.255190939,8419822.06421094,534839.0454858115,534826.7094216616,534848.3639462434,295.2619116840225,-3.506495911812011e-06,10.700721459719276,-5.260393040254712,-64.73808831597745,-14.293157180166668,-14.293112754833329,-14.293204625416665,-170.6769765218333,-170.67709096266663,-170.67689005525003,9.318460431881247,0.17834535766198795,-3.3979537858689426e-06,1.6034426940925164e-06
2014-02-17 13:02:00,24.0,5.0,8420090.375947593,8420091.800313786,8420091.93200784,534672.0945331954,534659.067708725,534684.5768705753,269.6224498474886,-4.1278971210634495e-06,12.578953452471206,1.5560602471232414,-90.37755015251136,-14.290780862083333,-14.290768146583336,-14.290766636416665,-170.67852783199996,-170.67864863083338,-170.67841211975002,12.48233737994451,0.2096492242078534,-4.000161478143669e-06,-2.6359418592303285e-08
2014-02-17 13:02:00,30.0,1.0,8419991.333116837,8419996.445394753,8419991.849436732,534755.2041137953,534744.9253573811,534763.15921061,284.1529743765797,-2.951670287704892e-06,7.971834893108523,0.5163198951631784,-75.84702562342031,-14.291675329166667,-14.291629234833332,-14.291670560916664,-170.67775599166666,-170.67785135916662,-170.67768224091662,7.955096814548598,0.132863914885142,-2.8603214259112775e-06,7.212751790275363e-07
2014-02-17 13:02:00,20.0,4.0,8420190.461620381,8420189.144855063,8420192.567721637,534425.23382281,534423.9977113354,534427.7052937852,227.02754827589203,-5.992020757390553e-07,3.2471266192144013,2.106101255863905,-132.97245172410794,-14.289879004000001,-14.289890925083332,-14.289859930666669,-170.6808179218333,-170.68082936583338,-170.6807950340833,2.4714709752006456,0.05411877698690669,-5.806623416775475e-07,-5.409546634804754e-07
2014-02-17 13:03:00,30.0,1.0,8419996.445394753,8419998.157019662,8419991.333116837,534744.9253573811,534733.9561909661,534755.2041137953,287.8302919227932,-3.43991305602754e-06,11.479905004277846,-5.112277915701268,-72.16970807720686,-14.291629234833332,-14.291613896583335,-14.291675329166667,-170.67785135916662,-170.67795308416666,-170.67775599166666,10.278756414074447,0.19133175007129746,-3.3334541901225064e-06,1.0721994318230177e-06
2014-02-17 13:03:00,24.0,5.0,8420091.800313786,8420093.898656256,8420090.375947593,534659.067708725,534648.0990033577,534672.0945331954,278.3240250880217,-3.8837779197807476e-06,13.104463927740678,-1.4243661928921938,-81.67597491197829,-14.290768146583336,-14.290749311416668,-14.290780862083333,-170.67864863083338,-170.67875035608333,-170.67852783199996,13.026824470376596,0.21840773212901127,-3.763596734526664e-06,5.506612104355657e-07
2014-02-17 13:03:00,20.0,4.0,8420189.144855063,8420186.254572023,8420190.461620381,534423.9977113354,534422.8965571482,534425.23382281,208.8230552453396,-3.772820079687365e-07,1.806057165306696,1.3167653195559978,-151.17694475466044,-14.289890925083332,-14.289917071666665,-14.289879004000001,-170.68082936583338,-170.6808395385001,-170.6808179218333,1.236111474572681,0.030100952755111588,-3.656085945392261e-07,-6.644061388838549e-07
2014-02-17 13:03:00,42.0,2.0,8419832.255190939,8419837.375902535,8419827.32460398,534826.7094216616,534816.7050482997,534839.0454858115,294.2791470034512,-3.617459583001457e-06,13.284922523887467,-4.930586958304048,-65.72085299654879,-14.293112754833329,-14.293066581083336,-14.293157180166668,-170.67709096266663,-170.67718378700002,-170.6769765218333,12.336064149974847,0.22141537539812448,-3.505483342384026e-06,1.5812507380419394e-06
2014-02-17 13:04:00,43.0,2.0,8419837.375902535,8419844.03516934,8419832.255190939,534816.7050482997,534806.4285191854,534826.7094216616,300.2270383213528,-3.284567116991668e-06,11.238735410140158,-5.120711596682668,-59.77296167864721,-14.293066581083336,-14.293006499666665,-14.293112754833329,-170.67718378700002,-170.67727915449996,-170.67709096266663,10.004373361822216,0.18731225683566927,-3.182896208619321e-06,1.8545012150095184e-06
2014-02-17 13:04:00,24.0,5.0,8420093.898656256,8420094.757257938,8420091.800313786,534648.0990033577,534637.4028659392,534659.067708725,277.7408133968177,-3.5064959123080627e-06,11.16761113933662,-2.0983424708247185,-82.25918660318227,-14.290749311416668,-14.290741682083334,-14.290768146583336,-170.67875035608333,-170.67884953825,-170.67864863083338,10.968705367296934,0.186126852322277,-3.3979896084189737e-06,4.618911892684263e-07
2014-02-17 13:04:00,20.0,4.0,8420186.254572023,8420187.083631953,8420189.144855063,534422.8965571482,534420.8404841918,534423.9977113354,236.6164846367185,-5.104462646159631e-07,3.0929397971275425,2.8902830388396983,-123.38351536328152,-14.289917071666665,-14.289909601166668,-14.289890925083332,-170.6808395385001,-170.68085861224998,-170.68082936583338,1.1011541872285306,0.05154899661879238,-4.946526567662673e-07,-3.2595917673350355e-07
2014-02-17 13:04:00,30.0,1.0,8419998.157019662,8419999.70408959,8419996.445394753,534733.9561909661,534721.2038535449,534744.9253573811,277.79081151831815,-3.839391287665229e-06,11.101903966134527,-1.7116249091923237,-82.20918848168179,-14.291613896583335,-14.2916000685,-14.291629234833332,-170.67795308416666,-170.6780713400833,-170.67785135916662,10.969166415161451,0.1850317327689088,-3.720569547480422e-06,5.090467842250311e-07
2014-02-17 13:05:00,20.0,4.0,8420187.083631953,8420187.884616831,8420186.254572023,534420.8404841918,534420.018700331,534422.8965571482,299.6038479159037,-4.660596320043924e-07,2.216929491548908,-0.8290599305182695,-60.39615208409636,-14.289909601166668,-14.289902369166667,-14.289917071666665,-170.68085861224998,-170.68086624174998,-170.6808395385001,2.056072956416756,0.03694882485914845,-4.516393959072354e-07,2.566070072540505e-07
2014-02-17 13:05:00,24.0,5.0,8420094.757257938,8420094.950328963,8420093.898656256,534637.4028659392,534624.9229320306,534648.0990033577,272.53478037563184,-3.750618023930245e-06,10.730542974168696,-0.8586016800254583,-87.46521962436823,-14.290741682083334,-14.290740092499995,-14.290749311416668,-170.67884953825,-170.67896525066666,-170.67875035608333,10.696137418504804,0.1788423829028116,-3.6345575409886772e-06,1.6089876694880267e-07
2014-02-17 13:05:00,40.0,2.0,8419844.03516934,8419850.702289576,8419837.375902535,534806.4285191854,534796.83772419,534816.7050482997,303.94002104745795,-3.217987169066416e-06,12.245525101922645,-6.659266805276276,-56.059978952542046,-14.293006499666665,-14.29294633858333,-14.293066581083336,-170.67727915449996,-170.6773681640833,-170.67718378700002,10.276529114344156,0.2040920850320441,-3.118378019059476e-06,2.098626287166949e-06
2014-02-17 13:05:00,31.0,1.0,8419999.70408959,8420000.852987763,8419998.157019662,534721.2038535449,534710.3710322626,534733.9561909661,276.481973205414,-3.817200879714714e-06,12.845837266001892,-1.5470699276775122,-83.51802679458598,-14.2916000685,-14.291589816416664,-14.291613896583335,-170.6780713400833,-170.67817179366662,-170.67795308416666,12.75233742117416,0.2140972877666982,-3.699066058378566e-06,4.202764499749989e-07
2014-02-17 13:06:00,20.0,4.0,8420187.884616831,8420183.887009207,8420187.083631953,534420.018700331,534418.7788947867,534420.8404841918,212.57607982387142,-3.328968297828277e-07,1.147565025956551,-0.8009848780930042,-147.4239201761286,-14.289902369166667,-14.289938529499993,-14.289909601166668,-170.68086624174998,-170.68087768583334,-170.68085861224998,0.8217838607961312,0.01912608376594252,-3.225966992401258e-07,-5.048946769559136e-07
2014-02-17 13:06:00,31.0,1.0,8420000.852987763,8419998.384549182,8419999.70408959,534710.3710322626,534696.6531459355,534721.2038535449,266.8240488456418,-3.972546819246642e-06,10.893575351876306,-1.148898173123598,-93.1759511543582,-14.291589816416664,-14.291612307083332,-14.2916000685,-170.67817179366662,-170.67829895025,-170.6780713400833,10.832821282325312,0.18155958919793844,-3.849603963230082e-06,-2.1360546248461174e-07
2014-02-17 13:06:00,37.0,2.0,8419850.702289576,8419856.777996192,8419844.03516934,534796.83772419,534789.0289791491,534806.4285191854,306.310414327136,-2.818510393342546e-06,11.680489753122528,-6.667120235040784,-53.68958567286398,-14.29294633858333,-14.292891502416667,-14.293006499666665,-170.6773681640833,-170.67744064325004,-170.67727915449996,9.590794995427133,0.1946748292187088,-2.7312672606761502e-06,2.007079692945002e-06
