,Gridcell,LaunchZone,TrackNumber,X,X after,X before,Y,Y after,Y before,bearing,diffLong,distance m,easting,initial bearing,lat,lat after,lat before,lon,lon after,lon before,northing,speed m/s,x,y
2014-02-19 12:34:00,3.0,5.0,61.0,8420122.239695556,8420124.30832511,8420118.709379364,534696.5505417311,534694.3590533492,534700.6599655472,311.7241370087015,-1.0208765310456965e-06,5.4176098531843095,-3.5303161926567554,-48.27586299129845,-14.290492455333336,-14.290473778999994,-14.290524323666663,-170.67830149316669,-170.67832183849995,-170.67826334658338,4.109423816204071,0.09029349755307182,-9.892873290953199e-07,8.821707280504131e-07
2014-02-19 12:34:00,3.0,2.0,68.0,8419934.134327808,8419936.9240437,8419930.816080129,534644.3121548494,534641.8474115924,534647.5989889052,316.8223520203442,-9.32101813877155e-07,4.67055090686478,-3.318247679620981,-43.1776479796558,-14.292193889583334,-14.292168696833329,-14.292223850833334,-170.6787834165001,-170.67880630475,-170.67875289925,3.2868340557906777,0.07784251511441301,-9.032527805430141e-07,9.626187918443385e-07
2014-02-19 12:34:00,4.0,3.0,65.0,8420233.015729457,8420232.19826291,8420233.789195945,534594.9417982687,534594.9406687118,534594.942867027,180.0,0.0,0.7734672267390077,0.7734664883464575,180.0,-14.289492130083337,-14.289499521333337,-14.289485136666668,-170.67924499500006,-170.67924499500006,-170.67924499500006,0.001068758312612772,0.012891120445650129,0.0,-2.510597950922122e-07
2014-02-19 12:34:00,3.0,1.0,59.0,8420053.995852118,8420055.731594931,8420050.624488633,534703.5874853133,534700.5726881073,534707.1485748632,307.930083477661,-1.0652660725085916e-06,4.90381999384654,-3.371363485231996,-52.069916522338964,-14.291109403083336,-14.291093746916664,-14.291139841083336,-170.6782353718333,-170.67826334641666,-170.67820231116664,3.56108954991214,0.08173033323077566,-1.032300470149846e-06,8.044948386076722e-07
2014-02-19 12:34:00,1.0,4.0,64.0,8420206.729257936,8420203.99473367,8420209.34990186,534490.5375207731,534491.2194917726,534489.5810975464,163.01104357672978,2.663197917010053e-07,2.7897168261505048,2.620643924921751,163.0110435767298,-14.28973110525,-14.289755821333337,-14.289707422249995,-170.6802126569167,-170.680206299,-170.68022155800006,-0.956423226860352,0.04649528043584175,2.5807982485991985e-07,-8.447233676989184e-07
2014-02-19 12:35:00,3.0,2.0,68.0,8419936.9240437,8419941.392790632,8419934.134327808,534641.8474115924,534639.247818119,534644.3121548494,325.1862656398652,-8.211483236673434e-07,3.7225628375519757,-2.7897158917039637,-34.81373436013484,-14.292168696833329,-14.292128324583333,-14.292193889583334,-170.67880630475,-170.67883046483337,-170.6787834165001,2.4647432570345695,0.0620427139591996,-7.95733501091598e-07,1.1443250435005936e-06
2014-02-19 12:35:00,4.0,3.0,65.0,8420232.19826291,8420231.415985348,8420233.015729457,534594.9406687118,534594.9395877776,534594.9417982687,180.0,0.0,0.8174673281104958,0.8174665477126837,180.0,-14.289499521333337,-14.289506594416663,-14.289492130083337,-170.67924499500006,-170.67924499500006,-170.67924499500006,0.0011295569129288194,0.013624455468508264,0.0,-2.5245024071196553e-07
2014-02-19 12:35:00,3.0,1.0,59.0,8420055.731594931,8420057.389380971,8420053.995852118,534700.5726881073,534696.7349552065,534703.5874853133,296.40995752662866,-1.1096483408510711e-06,3.4787649110461096,-1.7357428129762411,-63.59004247337128,-14.291093746916664,-14.29107880591667,-14.291109403083336,-170.67826334641666,-170.67829895,-170.6782353718333,3.0147972060367465,0.057979415184101823,-1.07530936130778e-06,5.340211528537253e-07
2014-02-19 12:35:00,1.0,4.0,64.0,8420203.99473367,8420202.113754272,8420206.729257936,534491.2194917726,534491.2169004193,534490.5375207731,171.59993555310498,1.1096657954471727e-07,2.8182809298585285,2.7345242649316788,171.59993555310498,-14.289755821333337,-14.289772828499995,-14.28973110525,-170.680206299,-170.680206299,-170.6802126569167,-0.6819709994597359,0.046971348830975465,1.0753325190779925e-07,-7.282080886072961e-07
2014-02-19 12:35:00,3.0,5.0,61.0,8420124.30832511,8420127.961528692,8420122.239695556,534694.3590533492,534690.3869272444,534696.5505417311,312.9721346013721,-9.986861240872877e-07,3.0136107175524187,-2.068629553541541,-47.027865398627995,-14.290473778999994,-14.290440797833334,-14.290492455333336,-170.67832183849995,-170.67835871366663,-170.67830149316669,2.1914883817080413,0.05022684529254031,-9.677837065699795e-07,9.015933390976728e-07
2014-02-19 12:36:00,1.0,4.0,64.0,8420202.113754272,8420201.595191387,8420203.99473367,534491.2169004193,534491.2161860146,534491.2194917726,180.0,0.0,1.880981183268691,1.880979398265481,180.0,-14.289772828499995,-14.289777517166664,-14.289755821333337,-170.680206299,-170.680206299,-170.680206299,0.002591353259049356,0.03134968638781152,0.0,-3.786637255420722e-07
2014-02-19 12:36:00,4.0,3.0,65.0,8420231.415985348,8420230.609044617,8420232.19826291,534594.9395877776,534593.7041427323,534594.9406687118,217.6313773954837,-1.9973984179154434e-07,0.7822783085295559,0.7822775617241859,-142.3686226045163,-14.289506594416663,-14.289513905916664,-14.289499521333337,-170.67924499500006,-170.67925643925,-170.67924499500006,0.0010809341911226509,0.01303797180882593,-1.9356007487982628e-07,-2.510583454184978e-07
2014-02-19 12:36:00,3.0,5.0,61.0,8420127.961528692,8420131.918771442,8420124.30832511,534690.3869272444,534689.0209562164,534694.3590533492,325.04404627597324,-8.655233203775656e-07,5.396636193720756,-3.653203582391143,-34.95595372402676,-14.290440797833334,-14.290405035,-14.290473778999994,-170.67835871366663,-170.6783714293333,-170.67832183849995,3.972126104868949,0.08994393656201259,-8.387415025514251e-07,1.1998090513332116e-06
2014-02-19 12:36:00,3.0,2.0,68.0,8419941.392790632,8419944.46454647,8419936.9240437,534639.247818119,534636.2349057625,534641.8474115924,323.43298035505586,-9.099172246213941e-07,5.169872858303293,-4.468746932223438,-36.567019644944104,-14.292128324583333,-14.292100588583331,-14.292168696833329,-170.67883046483337,-170.67885843916667,-170.67880630475,2.5995934733655304,0.08616454763838823,-8.817550828190626e-07,1.1887131111942841e-06
2014-02-19 12:36:00,3.0,1.0,59.0,8420057.389380971,8420058.295049114,8420055.731594931,534696.7349552065,534690.1532426808,534700.5726881073,283.8259679355343,-1.686665827334366e-06,4.18048422671441,-1.657786039635539,-76.17403206446565,-14.29107880591667,-14.291070699666667,-14.291093746916664,-170.67829895,-170.67835998524998,-170.67826334641666,3.837732900632546,0.06967473711190683,-1.63447062652612e-06,4.022500557643305e-07
2014-02-19 12:37:00,4.0,2.0,68.0,8419944.46454647,8419948.947786875,8419941.392790632,534636.2349057625,534629.5209972882,534639.247818119,307.9329694336499,-1.5757079738475685e-06,4.302711330573734,-3.071755837649107,-52.06703056635012,-14.292100588583331,-14.292060136750006,-14.292128324583333,-170.67885843916667,-170.67892074625,-170.67883046483337,3.012912356527522,0.07171185550956223,-1.5269397339396719e-06,1.190101904385843e-06
2014-02-19 12:37:00,1.0,4.0,64.0,8420201.595191387,8420201.067808213,8420202.113754272,534491.2161860146,534491.2154594582,534491.2169004193,180.0,0.0,0.5185633771056091,0.5185628850013018,180.0,-14.289777517166664,-14.289782285583337,-14.289772828499995,-170.680206299,-170.680206299,-170.680206299,0.0007144048577174544,0.00864272295176015,0.0,-1.6505724187432233e-07
2014-02-19 12:37:00,4.0,3.0,65.0,8420230.609044617,8420229.713086562,8420231.415985348,534593.7041427323,534593.291461424,534594.9395877776,223.80381090956433,-2.663197887246909e-07,1.4756279350556938,0.8069407306611538,-136.1961890904357,-14.289513905916664,-14.289522012,-14.289506594416663,-170.67925643925,-170.67926025399998,-170.67924499500006,1.2354450452839956,0.024593798917594896,-2.580800902194616e-07,-2.6908760036858936e-07
2014-02-19 12:37:00,3.0,1.0,59.0,8420058.295049114,8420055.27748515,8420057.389380971,534690.1532426808,534685.7603892634,534696.7349552065,258.96026165487814,-1.7754478171272702e-06,6.643731975170017,-0.9056681431829928,-101.03973834512188,-14.291070699666667,-14.291098038416667,-14.29107880591667,-170.67835998524998,-170.6784006756667,-170.67829895,6.581712525803597,0.1107288662528336,-1.7205049786870324e-06,-3.356708253854368e-07
2014-02-19 12:37:00,3.0,5.0,61.0,8420131.918771442,8420135.053401938,8420127.961528692,534689.0209562164,534685.0480556292,534690.3869272444,323.12128447037486,-8.655320479236427e-07,4.186364416667052,-3.957242749631405,-36.87871552962514,-14.290405035,-14.290376742583337,-14.290440797833334,-170.6783714293333,-170.67840830500003,-170.67835871366663,1.3659710281062871,0.0697727402777842,-8.387500655387106e-07,1.117974926051479e-06
2014-02-19 12:38:00,3.0,5.0,61.0,8420135.053401938,8420138.504437858,8420131.918771442,534685.0480556292,534681.075628677,534689.0209562164,309.7526342338691,-1.2871977771723636e-06,5.060617296218616,-3.1346304956823587,-50.247365766130855,-14.290376742583337,-14.29034558933333,-14.290405035,-170.67840830500003,-170.67844518033334,-170.6783714293333,3.9729005870176484,0.08434362160364357,-1.2473684505163538e-06,1.0375224112346704e-06
2014-02-19 12:38:00,1.0,4.0,64.0,8420201.067808213,8420200.478895007,8420201.595191387,534491.2154594582,534491.214648134,534491.2161860146,180.0,0.0,0.5273836752218511,0.5273831747472286,180.0,-14.289782285583337,-14.289787610333335,-14.289777517166664,-170.680206299,-170.680206299,-170.680206299,0.0007265562890097499,0.008789727920364188,0.0,-1.7615899039480354e-07
2014-02-19 12:38:00,5.0,2.0,68.0,8419948.947786875,8419952.583215272,8419944.46454647,534629.5209972882,534625.6860390899,534636.2349057625,307.6782143170014,-1.7088591416559417e-06,8.073166140450438,-4.483240405097604,-52.32178568299857,-14.292060136750006,-14.292027314500002,-14.292100588583331,-170.67892074625,-170.67895634958327,-170.67885843916667,6.7139084743103,0.13455276900750726,-1.6559701081663597e-06,1.2788736612479037e-06
2014-02-19 12:38:00,3.0,1.0,59.0,8420055.27748515,8420056.797292678,8420058.295049114,534685.7603892634,534680.0024355504,534690.1532426808,261.47430677558816,-1.6422835584958338e-06,5.329432748400199,3.0175639633089304,-98.52569322441177,-14.291098038416667,-14.291084368999998,-14.291070699666667,-170.6784006756667,-170.67845408116668,-170.67835998524998,4.392853417433798,0.08882387914000332,-1.591461705192282e-06,-2.385751957934001e-07
2014-02-19 12:38:00,4.0,3.0,65.0,8420229.713086562,8420228.816550782,8420230.609044617,534593.291461424,534593.2902226673,534593.7041427323,192.84499761830364,-6.65799469331465e-08,0.9864312942294909,0.8959580548107624,-167.15500238169636,-14.289522012,-14.289530118166669,-14.289513905916664,-170.67926025399998,-170.67926025399998,-170.67925643925,0.4126813083421439,0.016440521570491518,-6.452001998952958e-08,-2.8295714227244417e-07
2014-02-19 12:39:00,5.0,2.0,68.0,8419952.583215272,8419957.061493272,8419948.947786875,534625.6860390899,534622.5378960386,534629.5209972882,319.3823511238631,-1.1318372928877658e-06,5.284244885687073,-3.635428396984935,-40.617648876137,-14.292027314500002,-14.291986862916666,-14.292060136750006,-170.67895634958327,-170.67898559575002,-170.67892074625,3.834958198247477,0.08807074809478456,-1.0968072298901049e-06,1.2788694940812915e-06
2014-02-19 12:39:00,3.0,5.0,61.0,8420138.504437858,8420142.31969552,8420135.053401938,534681.075628677,534680.6694809896,534685.0480556292,329.00778823846827,-7.101744724903685e-07,5.262112200956328,-3.4510359205305576,-30.99221176153172,-14.29034558933333,-14.290311098250001,-14.290376742583337,-170.67844518033334,-170.67844899500002,-170.67840830500003,3.9724269522121176,0.08770187001593881,-6.881998888505813e-07,1.1457096915912235e-06
2014-02-19 12:39:00,3.0,1.0,59.0,8420056.797292678,8420061.328133732,8420055.27748515,534680.0024355504,534676.9915081565,534685.7603892634,304.6958047309222,-1.420350400398504e-06,5.955152884612968,-1.5198075268417597,-55.304195269077816,-14.291084368999998,-14.2910434405,-14.291098038416667,-170.67845408116668,-170.67848205575004,-170.6784006756667,5.757953712949528,0.0992525480768828,-1.3763967067757344e-06,9.52913169288694e-07
2014-02-19 12:39:00,1.0,4.0,64.0,8420200.478895007,8420199.82844255,8420201.067808213,534491.214648134,534491.2137520289,534491.2154594582,180.0,0.0,0.5889137648766709,0.5889132060110569,180.0,-14.289787610333335,-14.289793491500001,-14.289782285583337,-170.680206299,-170.680206299,-170.680206299,0.0008113242220133543,0.00981522941461118,0.0,-1.9558014147103012e-07
2014-02-19 12:39:00,4.0,3.0,65.0,8420228.816550782,8420227.911213148,8420229.713086562,534593.2902226673,534593.2889717481,534593.291461424,180.0,0.0,0.8965366360846095,0.8965357802808285,180.0,-14.289530118166669,-14.289538303916668,-14.289522012,-170.67926025399998,-170.67926025399998,-170.67926025399998,0.0012387566966935992,0.014942277268076825,0.0,-2.8434758733708604e-07
2014-02-19 12:40:00,1.0,4.0,64.0,8420199.82844255,8420199.178008523,8420200.478895007,534491.2137520289,534491.2128559487,534491.214648134,180.0,0.0,0.6504530746340319,0.6504524573683739,180.0,-14.289793491500001,-14.2897993725,-14.289787610333335,-170.680206299,-170.680206299,-170.680206299,0.0008961050771176814,0.010840884577233863,0.0,-2.0528853544865555e-07
2014-02-19 12:40:00,3.0,1.0,59.0,8420061.328133732,8420064.710763944,8420056.797292678,534676.9915081565,534671.6475462061,534680.0024355504,313.5468451316047,-1.3537748147581336e-06,5.4400555540935365,-4.53084105439484,-46.45315486839531,-14.2910434405,-14.291012922916664,-14.291084368999998,-170.67848205575004,-170.67853164674997,-170.67845408116668,3.0109273939160626,0.0906675925682256,-1.3118815251774088e-06,1.246969172613577e-06
2014-02-19 12:40:00,3.0,5.0,61.0,8420142.31969552,8420140.117126739,8420138.504437858,534680.6694809896,534678.0606580111,534681.075628677,298.2129981971449,-4.882471315996345e-07,3.836814689842488,-3.8152576610445976,-61.78700180285512,-14.290311098250001,-14.290331045750001,-14.29034558933333,-170.67844899500002,-170.67847315483334,-170.67844518033334,0.4061476874630898,0.0639469114973748,-4.7313949588027246e-07,2.538333856438868e-07
2014-02-19 12:40:00,5.0,2.0,68.0,8419957.061493272,8419961.639695646,8419952.583215272,534622.5378960386,534617.0584566531,534625.6860390899,316.49060728626654,-1.3981614483618094e-06,5.474100703856305,-4.478277999907731,-43.50939271373355,-14.291986862916666,-14.291945536999998,-14.292027314500002,-170.67898559575002,-170.67903645833334,-170.67895634958327,3.14814305130858,0.0912350117309384,-1.3548889725799878e-06,1.4272863952391468e-06
2014-02-19 12:40:00,4.0,3.0,65.0,8420227.911213148,8420227.067387113,8420228.816550782,534593.2889717481,534593.28780582,534593.2902226673,180.0,0.0,0.9053384996346155,0.9053376354277134,180.0,-14.289538303916668,-14.2895459335,-14.289530118166669,-170.67926025399998,-170.67926025399998,-170.67926025399998,0.0012509191874414682,0.01508897499391026,0.0,-2.760296389237027e-07
2014-02-19 12:41:00,3.0,5.0,61.0,8420140.117126739,8420144.180793313,8420142.31969552,534678.0606580111,534676.0091400518,534680.6694809896,291.8142471771345,-7.54558194762458e-07,3.4142739442380834,2.2025687806308265,-68.18575282286548,-14.290331045750001,-14.290294329249996,-14.290311098250001,-170.67847315483334,-170.67849222799998,-170.67844899500002,2.6088229784509167,0.05690456573730139,-7.312103216807262e-07,2.9267419426881597e-07
2014-02-19 12:41:00,4.0,3.0,65.0,8420227.067387113,8420226.29390219,8420227.911213148,534593.28780582,534593.2867370825,534593.2889717481,180.0,0.0,0.8438268386654599,0.8438260331749916,180.0,-14.2895459335,-14.28955292708333,-14.289538303916668,-170.67926025399998,-170.67926025399998,-170.67926025399998,0.0011659280862659216,0.014063780644424336,0.0,-2.552224052654317e-07
2014-02-19 12:41:00,1.0,4.0,64.0,8420199.178008523,8420198.483638955,8420199.82844255,534491.2128559487,534491.2118993399,534491.2137520289,180.0,0.0,0.6504346437434493,0.6504340264946222,180.0,-14.2897993725,-14.28980565075,-14.289793491500001,-170.680206299,-170.680206299,-170.680206299,0.0008960801642388105,0.010840577395724157,0.0,-2.1221894708212122e-07
2014-02-19 12:41:00,3.0,1.0,59.0,8420064.710763944,8420065.569243047,8420061.328133732,534671.6475462061,534667.3972626551,534676.9915081565,293.9019388763947,-1.553505931483863e-06,6.324564528877885,-3.3826302122324705,-66.09806112360529,-14.291012922916664,-14.291005214083333,-14.2910434405,-170.67853164674997,-170.67857106508336,-170.67848205575004,5.343961950391531,0.1054094088146314,-1.5054319066934203e-06,6.67176543428516e-07
2014-02-19 12:41:00,5.0,2.0,68.0,8419961.639695646,8419965.548758062,8419957.061493272,534617.0584566531,534612.400977192,534622.5378960386,310.03686836736097,-1.6422777417852904e-06,7.140321628531723,-4.578202374279499,-49.963131632639026,-14.291945536999998,-14.291910250916667,-14.291986862916666,-170.67903645833334,-170.67907969133336,-170.67898559575002,5.479439385468139,0.11900536047552872,-1.5914502248343694e-06,1.3371313239418647e-06
2014-02-19 12:42:00,4.0,3.0,65.0,8420226.29390219,8420225.530536367,8420227.067387113,534593.2867370825,534592.3256480583,534593.28780582,211.80765157361503,-1.5535321215628806e-07,0.7734856612914975,0.7734849229454994,-148.19234842638494,-14.28955292708333,-14.289559841166664,-14.2895459335,-170.67926025399998,-170.67926915508338,-170.67926025399998,0.0010687373578548431,0.012891427688191627,-1.5054669598084516e-07,-2.4273457752133076e-07
2014-02-19 12:42:00,3.0,1.0,59.0,8420065.569243047,8420068.651313761,8420064.710763944,534667.3972626551,534663.2871505747,534671.6475462061,295.29616975390087,-1.3537748157502383e-06,4.336115385315152,-0.8584791030734777,-64.70383024609912,-14.291005214083333,-14.290977398583331,-14.291012922916664,-170.67857106508336,-170.67860921233333,-170.67853164674997,4.250283551053144,0.07226858975525254,-1.3118817333327705e-06,6.20016362029574e-07
2014-02-19 12:42:00,1.0,4.0,64.0,8420198.483638955,8420197.736522775,8420199.178008523,534491.2118993399,534491.2108700634,534491.2128559487,180.0,0.0,0.6943702265011875,0.6943695675581694,180.0,-14.28980565075,-14.289812405916667,-14.2897993725,-170.680206299,-170.680206299,-170.680206299,0.0009566087974235417,0.011572837108353126,0.0,-2.2747603364847713e-07
2014-02-19 12:42:00,5.0,2.0,68.0,8419965.548758062,8419966.903501596,8419961.639695646,534612.400977192,534611.5799904099,534617.0584566531,313.95658196295585,-8.877151817616366e-07,6.080533193144937,-3.9090624172240496,-46.0434180370441,-14.291910250916667,-14.291898012083333,-14.291945536999998,-170.67907969133336,-170.6790873206667,-170.67903645833334,4.657479461166076,0.10134221988574896,-8.60240972969854e-07,8.294661783259105e-07
2014-02-19 12:42:00,3.0,5.0,61.0,8420144.180793313,8420150.396200322,8420140.117126739,534676.0091400518,534675.194891818,534678.0606580111,344.4360543150741,-4.6604508873987686e-07,4.552154651091923,-4.0636665746569625,-15.563945684925955,-14.290294329249996,-14.290238142,-14.290331045750001,-170.67849222799998,-170.67849985725002,-170.67847315483334,2.051517959334888,0.0758692441848654,-4.516246284813614e-07,1.6214762990074403e-06
2014-02-19 12:43:00,3.0,5.0,61.0,8420150.396200322,8420153.395366972,8420144.180793313,534675.194891818,534673.8275811217,534676.0091400518,346.6823106570781,-3.5508723674123664e-07,6.2685153336568575,-6.215407010167838,-13.31768934292186,-14.290238142,-14.29021104175,-14.290294329249996,-170.67849985725002,-170.678512573,-170.67849222799998,0.8142482338007541,0.10447525556094762,-3.441000979665569e-07,1.4536410856136328e-06
2014-02-19 12:43:00,5.0,2.0,68.0,8419966.903501596,8419968.792056846,8419965.548758062,534611.5799904099,534606.0967925764,534612.400977192,297.29215317434875,-1.0208823482522921e-06,1.584092590765815,-1.3547435328364372,-62.70784682565125,-14.291898012083333,-14.291881005,-14.291910250916667,-170.6790873206667,-170.67913818358332,-170.67907969133336,0.8209867820842192,0.02640154317943025,-9.892867768826351e-07,5.10437413919762e-07
2014-02-19 12:43:00,1.0,4.0,64.0,8420197.736522775,8420196.92788578,8420198.483638955,534491.2108700634,534491.2097560313,534491.2118993399,180.0,0.0,0.7471168891360719,0.7471161801367998,180.0,-14.289812405916667,-14.289819717333335,-14.28980565075,-170.680206299,-170.680206299,-170.680206299,0.0010292765218764544,0.012451948152267864,0.0,-2.4550819369140164e-07
2014-02-19 12:43:00,3.0,1.0,59.0,8420068.651313761,8420070.87851385,8420065.569243047,534663.2871505747,534660.8216348307,534667.3972626551,309.01532836197043,-1.0652675259421484e-06,5.137332109012797,-3.0820707138627768,-50.98467163802954,-14.290977398583331,-14.29095729191667,-14.291005214083333,-170.67860921233333,-170.67863210041662,-170.67857106508336,4.110112080350518,0.08562220181687995,-1.0323025048643042e-06,8.363994572768706e-07
2014-02-19 12:43:00,4.0,3.0,65.0,8420225.530536367,8420224.722837577,8420226.29390219,534592.3256480583,534591.6387933247,534593.2867370825,226.1083805965875,-2.663197912049529e-07,1.2273628206758316,0.7633658237755299,-133.8916194034125,-14.289559841166664,-14.289567152666665,-14.28955292708333,-170.67926915508338,-170.679275513,-170.67926025399998,0.9610890243202448,0.02045604701126386,-2.580800408345305e-07,-2.4828327568893194e-07
2014-02-19 12:44:00,5.0,2.0,68.0,8419968.792056846,8419969.690858692,8419966.903501596,534606.0967925764,534604.4523418328,534611.5799904099,291.40191289754875,-1.1540349714784324e-06,5.799318874847188,-1.8885552491992712,-68.59808710245125,-14.291881005,-14.291872898916669,-14.291898012083333,-170.67913818358332,-170.67915344199994,-170.6790873206667,5.483197833644227,0.09665531458078648,-1.1183184628914776e-06,4.38307284605921e-07
2014-02-19 12:44:00,1.0,4.0,64.0,8420196.92788578,8420196.171976961,8420197.736522775,534491.2097560313,534491.2087146404,534491.2108700634,180.0,0.0,0.8086377624144391,0.8086369950324297,180.0,-14.289819717333335,-14.289826552000005,-14.289812405916667,-170.680206299,-170.680206299,-170.680206299,0.0011140321148559453,0.013477296040240649,0.0,-2.468957304713193e-07
2014-02-19 12:44:00,4.0,3.0,65.0,8420224.722837577,8420223.94936187,8420225.530536367,534591.6387933247,534591.6377246495,534592.3256480583,203.30169120315128,-1.1096657904866486e-07,1.0602578744992075,0.8076987899839878,-156.69830879684872,-14.289567152666665,-14.289574146166663,-14.289559841166664,-170.679275513,-170.679275513,-170.67926915508338,0.686854733619839,0.0176709645749868,-1.0753334640374295e-07,-2.4966935094350445e-07
2014-02-19 12:44:00,3.0,5.0,61.0,8420153.395366972,8420153.493948588,8420150.396200322,534673.8275811217,534672.4562440125,534675.194891818,318.62085107588564,-4.438648627611023e-07,3.296140034593434,-2.999166648834944,-41.379148924114425,-14.29021104175,-14.290210167583332,-14.290238142,-170.678512573,-170.6785252888333,-170.67849985725002,1.3673106962814927,0.05493566724322392,-4.3013076097934654e-07,4.882456536015045e-07
2014-02-19 12:44:00,3.0,1.0,59.0,8420070.87851385,8420072.72757886,8420068.651313761,534660.8216348307,534658.4927513252,534663.2871505747,310.47070954056954,-7.767500566425812e-07,3.322527369535319,-2.227200089022517,-49.529290459430456,-14.29095729191667,-14.2909406025,-14.290977398583331,-170.67863210041662,-170.6786537168333,-170.67860921233333,2.4655157441738997,0.05537545615892198,-7.527133504910705e-07,6.422127337979422e-07
2014-02-19 12:45:00,1.0,4.0,64.0,8420196.171976961,8420195.337321492,8420196.92788578,534491.2087146404,534490.933269616,534491.2097560313,189.72186248793514,-4.4386631619465936e-08,0.7559095362603128,0.7559088189154863,-170.2781375120649,-14.289826552000005,-14.289834102083335,-14.289819717333335,-170.680206299,-170.68020884216662,-170.680206299,0.0010413909330964088,0.012598492271005212,-4.3013288854423537e-08,-2.5106124978968575e-07
2014-02-19 12:45:00,5.0,2.0,68.0,8419969.690858692,8419970.165523028,8419968.792056846,534604.4523418328,534604.4529980073,534606.0967925764,309.9789695178931,-2.6630960873716146e-07,1.8740498944206951,-0.8988018464297056,-50.02103048210686,-14.291872898916669,-14.291868607166665,-14.291881005,-170.67915344199994,-170.67915344199994,-170.67913818358332,1.644450743449852,0.031234164907011582,-2.580675329081348e-07,2.1638300334858585e-07
2014-02-19 12:45:00,4.0,3.0,65.0,8420223.94936187,8420223.052798437,8420224.722837577,534591.6377246495,534591.636485909,534591.6387933247,180.0,0.0,0.7734764448462029,0.7734757065773009,180.0,-14.289574146166663,-14.289582252583337,-14.289567152666665,-170.679275513,-170.679275513,-170.679275513,0.0010686751920729878,0.012891274080770048,0.0,-2.6354326265742856e-07
2014-02-19 12:45:00,3.0,5.0,61.0,8420153.493948588,8420156.317136845,8420153.395366972,534672.4562440125,534671.2258274426,534673.8275811217,318.41600310197805,-4.2167300137703133e-07,1.374875922465058,-0.09858161583542824,-41.58399689802194,-14.290210167583332,-14.29018465675,-14.29021104175,-170.6785252888333,-170.6785367330833,-170.678512573,1.3713371092453601,0.02291459870775097,-4.0862560827273283e-07,4.6050510191242283e-07
2014-02-19 12:45:00,3.0,1.0,59.0,8420072.72757886,8420074.780092612,8420070.87851385,534658.4927513252,534655.2040754365,534660.8216348307,304.8712837938325,-9.099157701957322e-07,2.9736744594320954,-1.8490650095045569,-55.128716206167525,-14.2909406025,-14.29092208558333,-14.29095729191667,-170.6786537168333,-170.67868423475,-170.67863210041662,2.3288835053099315,0.04956124099053492,-8.81758293514456e-07,6.144663351748125e-07
2014-02-19 12:46:00,5.0,2.0,68.0,8419970.165523028,8419970.684113702,8419969.690858692,534604.4529980073,534604.4537149052,534604.4523418328,0.0,0.0,0.4746647896169886,-0.4746643360704184,0.0,-14.291868607166665,-14.29186391825,-14.291872898916669,-170.67915344199994,-170.67915344199994,-170.67915344199994,-0.0006561744958162308,0.007911079826949809,0.0,1.5674220235628591e-07
2014-02-19 12:46:00,4.0,3.0,65.0,8420223.052798437,8420222.270530092,8420223.94936187,534591.636485909,534591.6354050841,534591.6377246495,180.0,0.0,0.8965642888657416,0.8965634331107141,180.0,-14.289582252583337,-14.289589325583329,-14.289574146166663,-170.679275513,-170.679275513,-170.679275513,0.0012387405149638653,0.01494273814776236,0.0,-2.649307993540795e-07
2014-02-19 12:46:00,3.0,1.0,59.0,8420074.780092612,8420074.648767574,8420072.72757886,534655.2040754365,534648.4837926573,534658.4927513252,280.8529167263926,-1.6200946064591392e-06,3.876622473778855,-2.052513752132654,-79.14708327360736,-14.29092208558333,-14.290923357083335,-14.2909406025,-170.67868423475,-170.67874654141667,-170.6786537168333,3.2886758887907486,0.06461037456298092,-1.569960532874742e-06,3.0098898776143024e-07
2014-02-19 12:46:00,3.0,5.0,61.0,8420156.317136845,8420159.799750939,8420153.493948588,534671.2258274426,534669.8591854797,534672.4562440125,337.66358205848,-4.2167154744742175e-07,3.0796618104698528,-2.8231882564723487,-22.336417941520008,-14.29018465675,-14.290153185333333,-14.290210167583332,-170.6785367330833,-170.6785494488333,-170.6785252888333,1.2304165698587894,0.05132769684116421,-4.086242565009019e-07,9.945278564293949e-07
2014-02-19 12:46:00,1.0,4.0,64.0,8420195.337321492,8420194.592094703,8420196.171976961,534490.933269616,534489.5607672369,534491.2087146404,225.9484616527723,-2.663197917010053e-07,0.8789310063464504,0.8346554692834616,-134.05153834722773,-14.289834102083335,-14.289840857249999,-14.289826552000005,-170.68020884216662,-170.68022155800006,-170.680206299,0.27544502448290586,0.014648850105774176,-2.5807972729921143e-07,-2.496737212531741e-07
2014-02-19 12:47:00,1.0,4.0,64.0,8420194.592094703,8420193.84497852,8420195.337321492,534489.5607672369,534489.559738007,534490.933269616,222.3670718295171,-2.2193316008153934e-07,1.5617700688028189,0.7452267892658709,-137.63292817048293,-14.289840857249999,-14.289847612416663,-14.289834102083335,-170.68022155800006,-170.68022155800006,-170.68020884216662,1.3725023790029809,0.026029501146713645,-2.1506643327802333e-07,-2.3579980557020264e-07
2014-02-19 12:47:00,4.0,3.0,65.0,8420222.270530092,8420221.532945963,8420223.052798437,534591.6354050841,534591.0858310271,534591.636485909,199.72159457889103,-8.876744603233618e-08,0.7822690920191143,0.7822683453559875,-160.27840542110894,-14.289589325583329,-14.289596001416669,-14.289582252583337,-170.679275513,-170.679280599,-170.679275513,0.0010808248771354556,0.013037818200318572,-8.602103153950696e-08,-2.39962410913952e-07
